bundle_id,product_ids,product_count,product_names,categories,movement_labels,fast_product_count,medium_product_count,slow_product_count,fp_growth_support,pair_support,avg_pair_confidence,avg_pair_lift,graph_density,connected_edges,test_exact_support,test_attachment_rate_2_plus,test_attachment_rate,test_average_overlap,test_lift,estimated_bundle_retail_price,estimated_bundle_profit,base_bundle_score,source,normal_bundle_retail_price,estimated_bundle_cost,normal_bundle_profit,suggested_discount_pct,promo_bundle_price,promo_bundle_profit,promo_profit_margin
274,"1593,2002,2172,2280,2344,2861",6,My Doc Hand Sanitizer 150ml|Ocean Star Canned Fish 425g|Wijaya Curry Powder 250g|Araliya Premium Nadu Rice 1kg|Coconut Oil 750ml (loose)|Coconut Milk 500ml,"Cooking Essentials|Dairy & Chilled|General Grocery|Meat, Fish & Frozen|Staples & Dry Groceries",Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.03024290118966943,0.026330498421698136,0.7087480684735165,15.760962067178973,1.0,15,0.0,0.03372641509433962,0.03231132075471698,0.21556603773584906,0.0,2166.48,160.48,0.809771329767883,adaptive_fp_growth_fast_slow,2200.0,2006.0,194.0,0.0152,2166.48,160.48,0.0741
275,"1593,2002,2172,2280,2344",5,My Doc Hand Sanitizer 150ml|Ocean Star Canned Fish 425g|Wijaya Curry Powder 250g|Araliya Premium Nadu Rice 1kg|Coconut Oil 750ml (loose),"Cooking Essentials|General Grocery|Meat, Fish & Frozen|Staples & Dry Groceries",Slow|Fast|Fast|Fast|Fast,4,0,1,0.03057621550896176,0.0230713553290307,0.7150070367978314,15.904194342819437,1.0,10,0.0,0.033254716981132075,0.03231132075471698,0.17382075471698114,0.0,1923.48,142.48,0.8095906781611842,adaptive_fp_growth_fast_slow,1950.0,1781.0,169.0,0.0136,1923.48,142.48,0.0741
276,"1374,1900,2517,3155",4,Ninja Mosquito Control Liquid+Machine|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027450389046383986,0.013792548806723365,0.8891961809876539,28.509375033993333,1.0,6,0.0002358490566037736,0.02759433962264151,0.027122641509433963,0.10283018867924529,5150.539564881744,1536.54,113.82,0.809558672431167,adaptive_fp_growth_fast_slow,1555.0,1422.72,132.28,0.0119,1536.54,113.82,0.0741
277,"1059,1900,2517,3155",4,Feeding Bottle 120ml (Rose)|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027450389046383986,0.01381265456300139,0.8891961809876539,28.509375033993333,1.0,6,0.0,0.02759433962264151,0.027122641509433963,0.10259433962264151,0.0,1082.94,80.22,0.8095557243179594,adaptive_fp_growth_fast_slow,1100.0,1002.72,97.28,0.0155,1082.94,80.22,0.0741
278,"1059,1900,2603,3155",4,Feeding Bottle 120ml (Rose)|Sunlight Care Liquid (naturals)1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027446367895128384,0.013792548806723365,0.8886197406943138,28.471191693664583,1.0,6,0.0,0.02759433962264151,0.027122641509433963,0.10306603773584906,0.0,876.75,64.94,0.8094751545003736,adaptive_fp_growth_fast_slow,890.0,811.81,78.19,0.0149,876.75,64.94,0.0741
279,"1205,1900,2603,3155",4,Whisper Regular flow 20p|Sunlight Care Liquid (naturals)1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027446367895128384,0.013802601684862378,0.8886197406943138,28.471191693664583,1.0,6,0.0,0.02759433962264151,0.027122641509433963,0.10306603773584906,0.0,925.35,68.54,0.8094751545003736,adaptive_fp_growth_fast_slow,955.0,856.81,98.19,0.031,925.35,68.54,0.0741
280,"1372,1900,2603,3155",4,Mortein Rat Kill 25g|Sunlight Care Liquid (naturals)1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027446367895128384,0.013772443050445343,0.8886197406943138,28.471191693664583,1.0,6,0.0,0.02759433962264151,0.027122641509433963,0.10283018867924529,0.0,682.35,50.54,0.809472206387166,adaptive_fp_growth_fast_slow,725.0,631.81,93.19,0.0588,682.35,50.54,0.0741
281,"1381,1900,2603,3155",4,Siddhalepa Balm 25g|Sunlight Care Liquid (naturals)1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|Health & Medicine,Slow|Fast|Fast|Fast,3,0,1,0.027446367895128384,0.013772443050445343,0.8886197406943138,28.471191693664583,1.0,6,0.0,0.02759433962264151,0.027122641509433963,0.10283018867924529,0.0,793.05,58.74,0.809472206387166,adaptive_fp_growth_fast_slow,820.0,734.31,85.69,0.0329,793.05,58.74,0.0741
282,"1059,1900,1926,3155",4,Feeding Bottle 120ml (Rose)|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027446367895128384,0.013792548806723365,0.8885469611890227,28.466909102828005,1.0,6,0.0,0.02759433962264151,0.027122641509433963,0.10353773584905661,0.0,918.0,68.0,0.809470133800995,adaptive_fp_growth_fast_slow,940.0,850.0,90.0,0.0234,918.0,68.0,0.0741
283,"1200,1900,2603,3155",4,Eva Dritex Wings 20p|Sunlight Care Liquid (naturals)1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027446367895128384,0.013772443050445343,0.8886197406943138,28.471191693664583,1.0,6,0.0,0.02759433962264151,0.027122641509433963,0.10259433962264151,0.0,867.15,64.23,0.8094692582739584,adaptive_fp_growth_fast_slow,900.0,802.92,97.08,0.0365,867.15,64.23,0.0741
284,"1374,1900,2517,2603,3155",5,Ninja Mosquito Control Liquid+Machine|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast,4,0,1,0.02744938375857008,0.01652693166053441,0.8879885197061462,28.42749381001028,1.0,10,0.0002358490566037736,0.02759433962264151,0.027122641509433963,0.13561320754716982,157109.98384963017,1624.89,120.36,0.809448277955922,adaptive_fp_growth_fast_slow,1645.0,1504.53,140.47,0.0122,1624.89,120.36,0.0741
285,"1059,1900,2517,2603,3155",5,Feeding Bottle 120ml (Rose)|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast,4,0,1,0.02744938375857008,0.016545026841184633,0.8879885197061462,28.42749381001028,1.0,10,0.0,0.02759433962264151,0.027122641509433963,0.13537735849056604,0.0,1171.29,86.76,0.8094459194653559,adaptive_fp_growth_fast_slow,1190.0,1084.53,105.47,0.0157,1171.29,86.76,0.0741
286,"1205,1900,2517,2603,3155",5,Whisper Regular flow 20p|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast,4,0,1,0.02744938375857008,0.016551058568068037,0.8879885197061462,28.42749381001028,1.0,10,0.0,0.02759433962264151,0.027122641509433963,0.13537735849056604,0.0,1219.89,90.36,0.8094459194653559,adaptive_fp_growth_fast_slow,1255.0,1129.53,125.47,0.028,1219.89,90.36,0.0741
287,"1372,1900,2517,2603,3155",5,Mortein Rat Kill 25g|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast,4,0,1,0.02744938375857008,0.01652693166053441,0.8879885197061462,28.42749381001028,1.0,10,0.0,0.02759433962264151,0.027122641509433963,0.13514150943396228,0.0,976.89,72.36,0.80944356097479,adaptive_fp_growth_fast_slow,1025.0,904.53,120.47,0.0469,976.89,72.36,0.0741
288,"1381,1900,2517,2603,3155",5,Siddhalepa Balm 25g|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|Health & Medicine,Slow|Fast|Fast|Fast|Fast,4,0,1,0.02744938375857008,0.01652693166053441,0.8879885197061462,28.42749381001028,1.0,10,0.0,0.02759433962264151,0.027122641509433963,0.13514150943396228,0.0,1087.59,80.56,0.80944356097479,adaptive_fp_growth_fast_slow,1120.0,1007.03,112.97,0.0289,1087.59,80.56,0.0741
289,"1200,1900,2517,2603,3155",5,Eva Dritex Wings 20p|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast,4,0,1,0.02744938375857008,0.01652693166053441,0.8879885197061462,28.42749381001028,1.0,10,0.0,0.02759433962264151,0.027122641509433963,0.1349056603773585,0.0,1161.69,86.05,0.8094412024842239,adaptive_fp_growth_fast_slow,1200.0,1075.64,124.36,0.0319,1161.69,86.05,0.0741
290,"1374,1900,1926,2517,2603,3155",6,Ninja Mosquito Control Liquid+Machine|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.0274491827010073,0.018352534330578842,0.8872247156652926,28.37579042280659,1.0,15,0.0002358490566037736,0.02759433962264151,0.027122641509433963,0.16886792452830188,4724442.067534979,1754.49,129.96,0.8093848079787247,adaptive_fp_growth_fast_slow,1785.0,1624.53,160.47,0.0171,1754.49,129.96,0.0741
291,"1059,1900,1926,2517,2603,3155",6,Feeding Bottle 120ml (Rose)|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.0274491827010073,0.018368618935601263,0.8872247156652926,28.37579042280659,1.0,15,0.0,0.02759433962264151,0.027122641509433963,0.16863207547169812,0.0,1300.89,96.36,0.8093828425699198,adaptive_fp_growth_fast_slow,1330.0,1204.53,125.47,0.0219,1300.89,96.36,0.0741
292,"1205,1900,1926,2517,2603,3155",6,Whisper Regular flow 20p|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.0274491827010073,0.018372640086856868,0.8872247156652926,28.37579042280659,1.0,15,0.0,0.02759433962264151,0.027122641509433963,0.16863207547169812,0.0,1349.49,99.96,0.8093828425699198,adaptive_fp_growth_fast_slow,1395.0,1249.53,145.47,0.0326,1349.49,99.96,0.0741
293,"1059,1900,1926,2603,3155",5,Feeding Bottle 120ml (Rose)|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast,4,0,1,0.027446367895128373,0.01652693166053441,0.8875021171807492,28.395747717569627,1.0,10,0.0,0.02759433962264151,0.027122641509433963,0.13632075471698113,0.0,1006.35,74.54,0.8093823930488105,adaptive_fp_growth_fast_slow,1030.0,931.81,98.19,0.023,1006.35,74.54,0.0741
294,"1205,1900,1926,2603,3155",5,Whisper Regular flow 20p|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast,4,0,1,0.027446367895128373,0.016532963387417818,0.8875021171807492,28.395747717569627,1.0,10,0.0,0.02759433962264151,0.027122641509433963,0.13632075471698113,0.0,1054.95,78.14,0.8093823930488105,adaptive_fp_growth_fast_slow,1095.0,976.81,118.19,0.0366,1054.95,78.14,0.0741
295,"1372,1900,1926,2517,2603,3155",6,Mortein Rat Kill 25g|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.0274491827010073,0.018352534330578842,0.8872247156652926,28.37579042280659,1.0,15,0.0,0.02759433962264151,0.027122641509433963,0.16839622641509433,0.0,1106.49,81.96,0.8093808771611147,adaptive_fp_growth_fast_slow,1165.0,1024.53,140.47,0.0502,1106.49,81.96,0.0741
296,"1381,1900,1926,2517,2603,3155",6,Siddhalepa Balm 25g|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|Health & Medicine,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.0274491827010073,0.018352534330578842,0.8872247156652926,28.37579042280659,1.0,15,0.0,0.02759433962264151,0.027122641509433963,0.16839622641509433,0.0,1217.19,90.16,0.8093808771611147,adaptive_fp_growth_fast_slow,1260.0,1127.03,132.97,0.034,1217.19,90.16,0.0741
297,"1200,1900,1926,2517,2603,3155",6,Eva Dritex Wings 20p|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Sunlight Care Liquid 1L|Rin Detergent Powder 500g|Sunlight 2in1 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.0274491827010073,0.018352534330578842,0.8872247156652926,28.37579042280659,1.0,15,0.0,0.02759433962264151,0.027122641509433963,0.16816037735849057,0.0,1291.29,95.65,0.8093789117523097,adaptive_fp_growth_fast_slow,1340.0,1195.64,144.36,0.0363,1291.29,95.65,0.0741
298,"1416,1564,1853,1901",4,Highland  Vanilla Milk 180ml|Watawala Tea 100g|CBL Ginger Biscuits 400g|Surf Excel Matic (Liquid)500ml,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery,Fast|Fast|Fast|Slow,3,0,1,0.03367513119005972,0.01693909966423387,0.7937039778940699,17.99097607510636,1.0,6,0.0,0.030424528301886793,0.029952830188679246,0.1391509433962264,0.0,944.33,69.95,0.8091322476275067,adaptive_fp_growth_fast_slow,980.0,874.38,105.62,0.0364,944.33,69.95,0.0741
299,"1275,1915,3043,3055,3187,3261",6,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L|Hit aerosol for cockroaches,Cleaning & Household|General Grocery|Personal Care,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.020355544741612063,0.021955485855600455,0.6384095987461641,18.569847728711704,0.7333333333333333,11,0.0,0.04716981132075472,0.0455188679245283,0.2686320754716981,0.0,2004.48,148.48,0.8091321159125535,adaptive_fp_growth_fast_slow,2075.0,1856.0,219.0,0.034,2004.48,148.48,0.0741
300,"1416,1564,1853,3152",4,Highland  Vanilla Milk 180ml|Watawala Tea 100g|CBL Ginger Biscuits 400g|GreenLand Button Mushrooms 425g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery,Fast|Fast|Fast|Slow,3,0,1,0.03367513119005972,0.01695920542051189,0.7937039778940699,17.99097607510636,1.0,6,0.0,0.030660377358490566,0.029716981132075472,0.1393867924528302,0.0,1522.13,112.75,0.8090762334765633,adaptive_fp_growth_fast_slow,1525.0,1409.38,115.62,0.0019,1522.13,112.75,0.0741
301,"1166,2118,3018,3060",4,Dove Shampoo (Intense) 180ml|Signal Deep Clean (T.B)|LifeBuoy Shampoo 175ml|Signal Triple Clean Adult Toothbrush,General Grocery|Personal Care,Fast|Slow|Fast|Fast,3,0,1,0.029571546333715334,0.014918471158292618,0.8791590921349628,25.816553324693576,1.0,6,0.0,0.02759433962264151,0.027358490566037737,0.10518867924528302,0.0,947.98,70.22,0.8086722128768482,adaptive_fp_growth_fast_slow,1018.0,877.76,140.24,0.0688,947.98,70.22,0.0741
302,"1166,3002,3018,3060",4,Dove Shampoo (Intense) 180ml|Sun Crush Lemon Lime 250ml|LifeBuoy Shampoo 175ml|Signal Triple Clean Adult Toothbrush,General Grocery|Personal Care,Fast|Slow|Fast|Fast,3,0,1,0.029571546333715334,0.014928524036431629,0.8791590921349628,25.816553324693576,1.0,6,0.0,0.02759433962264151,0.027358490566037737,0.10495283018867925,0.0,1032.18,76.46,0.8086692647636406,adaptive_fp_growth_fast_slow,1095.0,955.72,139.28,0.0574,1032.18,76.46,0.0741
303,"1123,1900,1926,2603",4,Vaseline Cocoa 100ml|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Rin Detergent Powder 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027448378470756186,0.013792548806723365,0.8866937861757556,28.33862240307268,1.0,6,0.0,0.027358490566037737,0.027122641509433963,0.10212264150943397,0.0,1375.0,63.19,0.808643808492401,adaptive_fp_growth_fast_slow,1375.0,1311.81,63.19,0.0,1375.0,63.19,0.046
304,"1275,1371,1915,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Mortein Mosquito Control Liquid+Machine|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.02196096924367628,0.6384095987461641,18.569847728711704,0.7333333333333333,11,0.0,0.04693396226415095,0.0455188679245283,0.2688679245283019,0.0,2166.48,160.48,0.8086034209440001,adaptive_fp_growth_fast_slow,2210.0,2006.0,204.0,0.0197,2166.48,160.48,0.0741
305,"1275,1611,1915,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Gillette Blue3 Comfort|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.02196096924367628,0.6384095987461641,18.569847728711704,0.7333333333333333,11,0.0,0.04693396226415095,0.0455188679245283,0.2679245283018868,0.0,1492.56,110.56,0.80859555930878,adaptive_fp_growth_fast_slow,1530.0,1382.0,148.0,0.0245,1492.56,110.56,0.0741
306,"1275,1691,1915,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Dandex (nourished)80ml|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.021955485855600455,0.6384095987461641,18.569847728711704,0.7333333333333333,11,0.0,0.04693396226415095,0.0455188679245283,0.2679245283018868,0.0,1482.4,109.81,0.80859555930878,adaptive_fp_growth_fast_slow,1510.0,1372.59,137.41,0.0183,1482.4,109.81,0.0741
307,"1275,1915,3002,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Sun Crush Lemon Lime 250ml|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.021955485855600455,0.6384095987461641,18.569847728711704,0.7333333333333333,11,0.0,0.04693396226415095,0.0455188679245283,0.2679245283018868,0.0,1507.68,111.68,0.80859555930878,adaptive_fp_growth_fast_slow,1530.0,1396.0,134.0,0.0146,1507.68,111.68,0.0741
308,"1125,1416,1564,1853",4,Vaseline Healthy 100ml|Highland  Vanilla Milk 180ml|Watawala Tea 100g|CBL Ginger Biscuits 400g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.03367513119005972,0.016939099664233872,0.7937039778940699,17.99097607510636,1.0,6,0.0,0.030424528301886793,0.029716981132075472,0.1400943396226415,0.0,836.33,61.95,0.8085544174388275,adaptive_fp_growth_fast_slow,875.0,774.38,100.62,0.0442,836.33,61.95,0.0741
309,"1416,1564,1853,2416",4,Highland  Vanilla Milk 180ml|Watawala Tea 100g|CBL Ginger Biscuits 400g|Camellia Parfum (Purity) 22ml,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery,Fast|Fast|Fast|Slow,3,0,1,0.03367513119005972,0.01695920542051189,0.7937039778940699,17.99097607510636,1.0,6,0.0,0.030424528301886793,0.029716981132075472,0.13962264150943396,0.0,778.55,57.67,0.8085485212124124,adaptive_fp_growth_fast_slow,825.0,720.88,104.12,0.0563,778.55,57.67,0.0741
310,"1181,1416,1564,1853",4,Smart Pants (Softlove) 4pcs / M|Highland  Vanilla Milk 180ml|Watawala Tea 100g|CBL Ginger Biscuits 400g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.03367513119005972,0.01695920542051189,0.7937039778940699,17.99097607510636,1.0,6,0.0,0.030424528301886793,0.029716981132075472,0.13891509433962265,0.0,825.96,76.58,0.8085396768727898,adaptive_fp_growth_fast_slow,895.0,749.38,145.62,0.0771,825.96,76.58,0.0927
311,"1205,1900,2517,2603",4,Whisper Regular flow 20p|Sunlight Care Liquid (naturals)1L|Sunlight Care Liquid 1L|Rin Detergent Powder 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027448378470756186,0.013812654563001387,0.8872977429025835,28.38164927763754,1.0,6,0.0,0.027122641509433963,0.027122641509433963,0.10117924528301887,0.0,1057.89,78.36,0.8081919491712367,adaptive_fp_growth_fast_slow,1075.0,979.53,95.47,0.0159,1057.89,78.36,0.0741
312,"1416,1479,1564,1836,2658",5,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|Dettol Hand Sanitiser 50ml,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Slow,4,0,1,0.03374047489796328,0.020562156945533507,0.7793081477007162,17.179716896690376,1.0,10,0.0,0.031132075471698113,0.029716981132075472,0.1945754716981132,0.0,1032.87,76.51,0.808181599513598,adaptive_fp_growth_fast_slow,1065.0,956.36,108.64,0.0302,1032.87,76.51,0.0741
313,"1205,1900,1926,2603",4,Whisper Regular flow 20p|Sunlight Care Liquid (naturals)1L|Bubble Detergent Powder 500g|Rin Detergent Powder 500g,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.027448378470756186,0.01381265456300139,0.8866937861757556,28.33862240307268,1.0,6,0.0,0.027122641509433963,0.027122641509433963,0.10212264150943397,0.0,892.95,66.14,0.8081131481150426,adaptive_fp_growth_fast_slow,915.0,826.81,88.19,0.0241,892.95,66.14,0.0741
314,"1611,3018,3055,3060",4,Gillette Blue3 Comfort|LifeBuoy Shampoo 175ml|Signal Toothpaste 120g|Signal Triple Clean Adult Toothbrush,General Grocery|Personal Care,Slow|Fast|Fast|Fast,3,0,1,0.029563504031204127,0.014888312523875584,0.8693457739961167,25.203135200079284,1.0,6,0.0,0.027830188679245284,0.027358490566037737,0.12547169811320755,0.0,963.06,71.34,0.8079844132692289,adaptive_fp_growth_fast_slow,1020.0,891.72,128.28,0.0558,963.06,71.34,0.0741
315,"1416,1479,1564,1836,2770",5,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|Lifebuoy Kohomba 100g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Slow,4,0,1,0.03374047489796328,0.02061041076060076,0.7793081477007162,17.179716896690376,1.0,10,0.0,0.03089622641509434,0.029716981132075472,0.1938679245283019,0.0,858.47,63.59,0.8076438636645414,adaptive_fp_growth_fast_slow,888.0,794.88,93.12,0.0333,858.47,63.59,0.0741
316,"1416,1479,1564,1677,1836",5,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Marshmelos 24pcs|Maliban Ginger Biscuit 370g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Slow|Fast,4,0,1,0.03374047489796328,0.0205561252186501,0.7793081477007162,17.179716896690376,1.0,10,0.0,0.03089622641509434,0.029716981132075472,0.1936320754716981,0.0,1013.23,75.05,0.8076415051739754,adaptive_fp_growth_fast_slow,1055.0,938.18,116.82,0.0396,1013.23,75.05,0.0741
